frame.time_utc,ip.src,tcp.srcport,ip.dst,tcp.dstport,frame.protocols,frame.time_delta,frame.time_relative,frame.time_delta_displayed,frame.len,eth.src.oui,eth.dst.oui,tcp.len,tcp.ack,tcp.analysis.bytes_in_flight,tcp.analysis.ack_rtt,label
"Dec 22, 2023 03:19:46.052377000 UTC",192.168.1.3,102,192.168.1.1,18508,eth:ethertype:ip:tcp,0.004203,27.369314,0.004203,60,3113,7080836,0,2667,0,0.007995,2
"Dec 22, 2023 03:19:46.056243000 UTC",192.168.1.3,102,192.168.1.1,18508,eth:ethertype:ip:tcp,0.003866,27.37318,0.003866,60,3113,7080836,0,2667,0,0,2
"Dec 22, 2023 03:19:46.056443000 UTC",192.168.1.3,102,192.168.1.1,18508,eth:ethertype:ip:tcp,0.0002,27.37338,0.0002,60,3113,7080836,0,2667,0,0,2
"Dec 22, 2023 03:19:46.060235000 UTC",192.168.1.3,102,192.168.1.1,18508,eth:ethertype:ip:tcp,0.003792,27.377172,0.003792,60,3113,7080836,0,2667,0,0,2
"Dec 22, 2023 03:19:46.076158000 UTC",192.168.1.3,102,192.168.1.1,18508,eth:ethertype:ip:tcp:tpkt:cotp:s7comm,0.015923,27.393095,0.015923,82,3113,7080836,28,2667,28,0,2
"Dec 22, 2023 03:19:46.076318000 UTC",192.168.1.1,18508,192.168.1.3,102,eth:ethertype:ip:tcp:tpkt:cotp:s7comm,0.00016,27.393255,0.00016,85,7080836,3113,31,3447,31,0.00016,2
"Dec 22, 2023 03:19:46.080241000 UTC",192.168.1.3,102,192.168.1.1,18508,eth:ethertype:ip:tcp,0.003923,27.397178,0.003923,82,3113,7080836,28,2667,28,0,2
"Dec 22, 2023 03:19:46.080261000 UTC",192.168.1.1,18508,192.168.1.3,102,eth:ethertype:ip:tcp,2.00E-05,27.397198,2.00E-05,54,7080836,3113,0,3447,0,2.00E-05,2
"Dec 22, 2023 03:19:46.084347000 UTC",192.168.1.3,102,192.168.1.1,18508,eth:ethertype:ip:tcp,0.004086,27.401284,0.004086,60,3113,7080836,0,2698,0,0.008029,2
"Dec 22, 2023 03:19:46.088238000 UTC",192.168.1.3,102,192.168.1.1,18508,eth:ethertype:ip:tcp,0.003891,27.405175,0.003891,60,3113,7080836,0,2698,0,0,2
"Dec 22, 2023 03:19:46.088364000 UTC",192.168.1.3,102,192.168.1.1,18508,eth:ethertype:ip:tcp,0.000126,27.405301,0.000126,60,3113,7080836,0,2698,0,0,2
"Dec 22, 2023 03:19:46.092257000 UTC",192.168.1.3,102,192.168.1.1,18508,eth:ethertype:ip:tcp,0.003893,27.409194,0.003893,60,3113,7080836,0,2698,0,0,2
"Dec 22, 2023 03:19:46.123964000 UTC",192.168.1.3,102,192.168.1.1,18508,eth:ethertype:ip:tcp:tpkt:cotp:s7comm,0.031707,27.440901,0.031707,80,3113,7080836,26,2698,26,0,2
"Dec 22, 2023 03:19:46.124205000 UTC",192.168.1.1,18508,192.168.1.3,102,eth:ethertype:ip:tcp:tpkt:cotp:s7comm,0.000241,27.441142,0.000241,85,7080836,3113,31,3473,31,0.000241,2
"Dec 22, 2023 03:19:46.128254000 UTC",192.168.1.3,102,192.168.1.1,18508,eth:ethertype:ip:tcp,0.004049,27.445191,0.004049,80,3113,7080836,26,2698,26,0,2
"Dec 22, 2023 03:19:46.128277000 UTC",192.168.1.1,18508,192.168.1.3,102,eth:ethertype:ip:tcp,2.30E-05,27.445214,2.30E-05,54,7080836,3113,0,3473,0,2.30E-05,2
"Dec 22, 2023 03:19:46.132772000 UTC",192.168.1.3,102,192.168.1.1,18508,eth:ethertype:ip:tcp,0.004495,27.449709,0.004495,60,3113,7080836,0,2729,0,0.008567,2
"Dec 22, 2023 03:19:46.136257000 UTC",192.168.1.3,102,192.168.1.1,18508,eth:ethertype:ip:tcp,0.003485,27.453194,0.003485,60,3113,7080836,0,2729,0,0,2
"Dec 22, 2023 03:19:46.136544000 UTC",192.168.1.3,102,192.168.1.1,18508,eth:ethertype:ip:tcp,0.000287,27.453481,0.000287,60,3113,7080836,0,2729,0,0,2
"Dec 22, 2023 03:19:46.140191000 UTC",192.168.1.3,102,192.168.1.1,18508,eth:ethertype:ip:tcp,0.003647,27.457128,0.003647,60,3113,7080836,0,2729,0,0,2
"Dec 22, 2023 03:19:46.164150000 UTC",192.168.1.3,102,192.168.1.1,18508,eth:ethertype:ip:tcp:tpkt:cotp:s7comm,0.023959,27.481087,0.023959,80,3113,7080836,26,2729,26,0,2
"Dec 22, 2023 03:19:46.168166000 UTC",192.168.1.3,102,192.168.1.1,18508,eth:ethertype:ip:tcp,0.004016,27.485103,0.004016,80,3113,7080836,26,2729,26,0,2
"Dec 22, 2023 03:19:46.168195000 UTC",192.168.1.1,18508,192.168.1.3,102,eth:ethertype:ip:tcp,2.90E-05,27.485132,2.90E-05,54,7080836,3113,0,3499,0,0.004045,2
"Dec 22, 2023 03:19:46.934334000 UTC",192.168.1.1,18510,192.168.1.5,502,eth:ethertype:ip:tcp:mbtcp:modbus,0.766139,28.251271,0.766139,66,7080836,5797493,12,990,12,0,0
"Dec 22, 2023 03:19:46.936375000 UTC",192.168.1.1,18509,192.168.1.6,502,eth:ethertype:ip:tcp:mbtcp:modbus,0.002041,28.253312,0.002041,66,7080836,84,12,1473,12,0,0
"Dec 22, 2023 03:19:46.937383000 UTC",192.168.1.6,502,192.168.1.1,18509,eth:ethertype:ip:tcp,0.001008,28.25432,0.001008,64,84,7080836,0,841,0,0.001008,0
"Dec 22, 2023 03:19:46.938590000 UTC",192.168.1.5,502,192.168.1.1,18510,eth:ethertype:ip:tcp:mbtcp:modbus,0.001207,28.255527,0.001207,87,5797493,7080836,33,565,33,0.004256,0
"Dec 22, 2023 03:19:46.939415000 UTC",192.168.1.1,18510,192.168.1.5,502,eth:ethertype:ip:tcp:mbtcp:modbus,0.000825,28.256352,0.000825,66,7080836,5797493,12,1023,12,0.000825,0
"Dec 22, 2023 03:19:46.943135000 UTC",192.168.1.5,502,192.168.1.1,18510,eth:ethertype:ip:tcp:mbtcp:modbus,0.00372,28.260072,0.00372,64,5797493,7080836,10,577,10,0.00372,0
"Dec 22, 2023 03:19:46.947181000 UTC",192.168.1.6,502,192.168.1.1,18509,eth:ethertype:ip:tcp:mbtcp:modbus,0.004046,28.264118,0.004046,65,84,7080836,11,841,11,0,0
"Dec 22, 2023 03:19:46.947314000 UTC",192.168.1.1,18509,192.168.1.6,502,eth:ethertype:ip:tcp:mbtcp:modbus,0.000133,28.264251,0.000133,66,7080836,84,12,1484,12,0.000133,0
"Dec 22, 2023 03:19:46.953443000 UTC",192.168.1.6,502,192.168.1.1,18509,eth:ethertype:ip:tcp:mbtcp:modbus,0.006129,28.27038,0.006129,90,84,7080836,36,853,36,0.006129,0
"Dec 22, 2023 03:19:46.954351000 UTC",192.168.1.1,18509,192.168.1.6,502,eth:ethertype:ip:tcp:mbtcp:modbus,0.000908,28.271288,0.000908,66,7080836,84,12,1520,12,0.000908,0
"Dec 22, 2023 03:19:46.961306000 UTC",192.168.1.6,502,192.168.1.1,18509,eth:ethertype:ip:tcp,0.006955,28.278243,0.006955,64,84,7080836,0,865,0,0.006955,0
"Dec 22, 2023 03:19:46.965681000 UTC",192.168.1.6,502,192.168.1.1,18509,eth:ethertype:ip:tcp:mbtcp:modbus,0.004375,28.282618,0.004375,71,84,7080836,17,865,17,0,0
"Dec 22, 2023 03:19:47.144303000 UTC",192.168.1.1,18510,192.168.1.5,502,eth:ethertype:ip:tcp,0.178622,28.46124,0.178622,54,7080836,5797493,0,1033,0,0.201168,0
"Dec 22, 2023 03:19:47.167305000 UTC",192.168.1.1,18509,192.168.1.6,502,eth:ethertype:ip:tcp,0.023002,28.484242,0.023002,54,7080836,84,0,1537,0,0.201624,0
"Dec 22, 2023 03:19:47.279318000 UTC",192.168.1.1,18508,192.168.1.3,102,eth:ethertype:ip:tcp:tpkt:cotp:s7comm,0.112013,28.596255,0.112013,85,7080836,3113,31,3499,31,0,2
"Dec 22, 2023 03:19:47.288376000 UTC",192.168.1.3,102,192.168.1.1,18508,eth:ethertype:ip:tcp,0.009058,28.605313,0.009058,60,3113,7080836,0,2760,0,0.009058,2
"Dec 22, 2023 03:19:47.292116000 UTC",192.168.1.3,102,192.168.1.1,18508,eth:ethertype:ip:tcp,0.00374,28.609053,0.00374,60,3113,7080836,0,2760,0,0,2
"Dec 22, 2023 03:19:47.296081000 UTC",192.168.1.3,102,192.168.1.1,18508,eth:ethertype:ip:tcp,0.003965,28.613018,0.003965,60,3113,7080836,0,2760,0,0,2
"Dec 22, 2023 03:19:47.299995000 UTC",192.168.1.3,102,192.168.1.1,18508,eth:ethertype:ip:tcp,0.003914,28.616932,0.003914,60,3113,7080836,0,2760,0,0,2
"Dec 22, 2023 03:19:47.311854000 UTC",192.168.1.3,102,192.168.1.1,18508,eth:ethertype:ip:tcp:tpkt:cotp:s7comm,0.011859,28.628791,0.011859,133,3113,7080836,79,2760,79,0,2
"Dec 22, 2023 03:19:47.311939000 UTC",192.168.1.1,18508,192.168.1.3,102,eth:ethertype:ip:tcp:tpkt:cotp:s7comm,8.50E-05,28.628876,8.50E-05,85,7080836,3113,31,3578,31,8.50E-05,2
"Dec 22, 2023 03:19:47.316055000 UTC",192.168.1.3,102,192.168.1.1,18508,eth:ethertype:ip:tcp,0.004116,28.632992,0.004116,133,3113,7080836,79,2760,79,0,2
"Dec 22, 2023 03:19:47.316066000 UTC",192.168.1.1,18508,192.168.1.3,102,eth:ethertype:ip:tcp,1.10E-05,28.633003,1.10E-05,54,7080836,3113,0,3578,0,1.10E-05,2
"Dec 22, 2023 03:19:47.320437000 UTC",192.168.1.3,102,192.168.1.1,18508,eth:ethertype:ip:tcp,0.004371,28.637374,0.004371,60,3113,7080836,0,2791,0,0.008498,2
"Dec 22, 2023 03:19:47.324576000 UTC",192.168.1.3,102,192.168.1.1,18508,eth:ethertype:ip:tcp,0.004139,28.641513,0.004139,60,3113,7080836,0,2791,0,0,2
"Dec 22, 2023 03:19:47.324771000 UTC",192.168.1.3,102,192.168.1.1,18508,eth:ethertype:ip:tcp,0.000195,28.641708,0.000195,60,3113,7080836,0,2791,0,0,2
"Dec 22, 2023 03:19:47.328331000 UTC",192.168.1.3,102,192.168.1.1,18508,eth:ethertype:ip:tcp,0.00356,28.645268,0.00356,60,3113,7080836,0,2791,0,0,2
"Dec 22, 2023 03:19:47.344049000 UTC",192.168.1.3,102,192.168.1.1,18508,eth:ethertype:ip:tcp:tpkt:cotp:s7comm,0.015718,28.660986,0.015718,82,3113,7080836,28,2791,28,0,2
"Dec 22, 2023 03:19:47.344281000 UTC",192.168.1.1,18508,192.168.1.3,102,eth:ethertype:ip:tcp:tpkt:cotp:s7comm,0.000232,28.661218,0.000232,85,7080836,3113,31,3606,31,0.000232,2
"Dec 22, 2023 03:19:47.347917000 UTC",192.168.1.3,102,192.168.1.1,18508,eth:ethertype:ip:tcp,0.003636,28.664854,0.003636,82,3113,7080836,28,2791,28,0,2
"Dec 22, 2023 03:19:47.347939000 UTC",192.168.1.1,18508,192.168.1.3,102,eth:ethertype:ip:tcp,2.20E-05,28.664876,2.20E-05,54,7080836,3113,0,3606,0,2.20E-05,2
"Dec 22, 2023 03:19:47.352383000 UTC",192.168.1.3,102,192.168.1.1,18508,eth:ethertype:ip:tcp,0.004444,28.66932,0.004444,60,3113,7080836,0,2822,0,0.008102,2
"Dec 22, 2023 03:19:47.356502000 UTC",192.168.1.3,102,192.168.1.1,18508,eth:ethertype:ip:tcp,0.004119,28.673439,0.004119,60,3113,7080836,0,2822,0,0,2
"Dec 22, 2023 03:19:47.356722000 UTC",192.168.1.3,102,192.168.1.1,18508,eth:ethertype:ip:tcp,0.00022,28.673659,0.00022,60,3113,7080836,0,2822,0,0,2
"Dec 22, 2023 03:19:47.360483000 UTC",192.168.1.3,102,192.168.1.1,18508,eth:ethertype:ip:tcp,0.003761,28.67742,0.003761,60,3113,7080836,0,2822,0,0,2
"Dec 22, 2023 03:19:47.380239000 UTC",192.168.1.3,102,192.168.1.1,18508,eth:ethertype:ip:tcp:tpkt:cotp:s7comm,0.019756,28.697176,0.019756,80,3113,7080836,26,2822,26,0,2
"Dec 22, 2023 03:19:47.380425000 UTC",192.168.1.1,18508,192.168.1.3,102,eth:ethertype:ip:tcp:tpkt:cotp:s7comm,0.000186,28.697362,0.000186,85,7080836,3113,31,3632,31,0.000186,2
"Dec 22, 2023 03:19:47.384119000 UTC",192.168.1.3,102,192.168.1.1,18508,eth:ethertype:ip:tcp,0.003694,28.701056,0.003694,80,3113,7080836,26,2822,26,0,2
"Dec 22, 2023 03:19:47.384140000 UTC",192.168.1.1,18508,192.168.1.3,102,eth:ethertype:ip:tcp,2.10E-05,28.701077,2.10E-05,54,7080836,3113,0,3632,0,2.10E-05,2
"Dec 22, 2023 03:19:47.388810000 UTC",192.168.1.3,102,192.168.1.1,18508,eth:ethertype:ip:tcp,0.00467,28.705747,0.00467,60,3113,7080836,0,2853,0,0.008385,2
"Dec 22, 2023 03:19:47.392376000 UTC",192.168.1.3,102,192.168.1.1,18508,eth:ethertype:ip:tcp,0.003566,28.709313,0.003566,60,3113,7080836,0,2853,0,0,2
"Dec 22, 2023 03:19:47.392633000 UTC",192.168.1.3,102,192.168.1.1,18508,eth:ethertype:ip:tcp,0.000257,28.70957,0.000257,60,3113,7080836,0,2853,0,0,2
"Dec 22, 2023 03:19:47.395925000 UTC",192.168.1.3,102,192.168.1.1,18508,eth:ethertype:ip:tcp,0.003292,28.712862,0.003292,60,3113,7080836,0,2853,0,0,2
"Dec 22, 2023 03:19:47.411863000 UTC",192.168.1.3,102,192.168.1.1,18508,eth:ethertype:ip:tcp:tpkt:cotp:s7comm,0.015938,28.7288,0.015938,80,3113,7080836,26,2853,26,0,2
"Dec 22, 2023 03:19:47.416251000 UTC",192.168.1.3,102,192.168.1.1,18508,eth:ethertype:ip:tcp,0.004388,28.733188,0.004388,80,3113,7080836,26,2853,26,0,2
"Dec 22, 2023 03:19:47.416275000 UTC",192.168.1.1,18508,192.168.1.3,102,eth:ethertype:ip:tcp,2.40E-05,28.733212,2.40E-05,54,7080836,3113,0,3658,0,0.004412,2
"Dec 22, 2023 03:19:48.121440000 UTC",192.168.1.1,18509,192.168.1.6,502,eth:ethertype:ip:tcp:mbtcp:modbus,0.163931,29.438377,0.163931,66,7080836,84,12,1537,12,0,0
"Dec 22, 2023 03:19:48.123086000 UTC",192.168.1.6,502,192.168.1.1,18509,eth:ethertype:ip:tcp,0.001646,29.440023,0.001646,64,84,7080836,0,877,0,0.001646,0
"Dec 22, 2023 03:19:48.123485000 UTC",192.168.1.1,18510,192.168.1.5,502,eth:ethertype:ip:tcp:mbtcp:modbus,0.000399,29.440422,0.000399,66,7080836,5797493,12,1033,12,0,0
"Dec 22, 2023 03:19:48.127530000 UTC",192.168.1.6,502,192.168.1.1,18509,eth:ethertype:ip:tcp:mbtcp:modbus,0.004045,29.444467,0.004045,65,84,7080836,11,877,11,0,0
"Dec 22, 2023 03:19:48.127753000 UTC",192.168.1.5,502,192.168.1.1,18510,eth:ethertype:ip:tcp:mbtcp:modbus,0.000223,29.44469,0.000223,87,5797493,7080836,33,589,33,0.004268,0
"Dec 22, 2023 03:19:48.128538000 UTC",192.168.1.1,18509,192.168.1.6,502,eth:ethertype:ip:tcp:mbtcp:modbus,0.000785,29.445475,0.000785,66,7080836,84,12,1548,12,0.001008,0
"Dec 22, 2023 03:19:48.128641000 UTC",192.168.1.1,18510,192.168.1.5,502,eth:ethertype:ip:tcp:mbtcp:modbus,0.000103,29.445578,0.000103,66,7080836,5797493,12,1066,12,0.000888,0
"Dec 22, 2023 03:19:48.132368000 UTC",192.168.1.5,502,192.168.1.1,18510,eth:ethertype:ip:tcp:mbtcp:modbus,0.003727,29.449305,0.003727,64,5797493,7080836,10,601,10,0.003727,0
"Dec 22, 2023 03:19:48.140331000 UTC",192.168.1.6,502,192.168.1.1,18509,eth:ethertype:ip:tcp:mbtcp:modbus,0.007963,29.457268,0.007963,90,84,7080836,36,889,36,0.011793,0
"Dec 22, 2023 03:19:48.140555000 UTC",192.168.1.1,18509,192.168.1.6,502,eth:ethertype:ip:tcp:mbtcp:modbus,0.000224,29.457492,0.000224,66,7080836,84,12,1584,12,0.000224,0
"Dec 22, 2023 03:19:48.146009000 UTC",192.168.1.6,502,192.168.1.1,18509,eth:ethertype:ip:tcp:mbtcp:modbus,0.005454,29.462946,0.005454,71,84,7080836,17,901,17,0.005454,0
"Dec 22, 2023 03:19:48.333321000 UTC",192.168.1.1,18510,192.168.1.5,502,eth:ethertype:ip:tcp,0.12671,29.650258,0.12671,54,7080836,5797493,0,1076,0,0.200953,0
"Dec 22, 2023 03:19:48.351371000 UTC",192.168.1.1,18509,192.168.1.6,502,eth:ethertype:ip:tcp,0.01805,29.668308,0.01805,54,7080836,84,0,1601,0,0.205362,0
"Dec 22, 2023 03:19:48.526530000 UTC",192.168.1.1,18508,192.168.1.3,102,eth:ethertype:ip:tcp:tpkt:cotp:s7comm,0.175159,29.843467,0.175159,85,7080836,3113,31,3658,31,0,2
"Dec 22, 2023 03:19:48.532348000 UTC",192.168.1.3,102,192.168.1.1,18508,eth:ethertype:ip:tcp,0.005818,29.849285,0.005818,60,3113,7080836,0,2884,0,0.005818,2
"Dec 22, 2023 03:19:48.535753000 UTC",192.168.1.3,102,192.168.1.1,18508,eth:ethertype:ip:tcp,0.003405,29.85269,0.003405,60,3113,7080836,0,2884,0,0,2
"Dec 22, 2023 03:19:48.536041000 UTC",192.168.1.3,102,192.168.1.1,18508,eth:ethertype:ip:tcp,0.000288,29.852978,0.000288,60,3113,7080836,0,2884,0,0,2
"Dec 22, 2023 03:19:48.540050000 UTC",192.168.1.3,102,192.168.1.1,18508,eth:ethertype:ip:tcp,0.004009,29.856987,0.004009,60,3113,7080836,0,2884,0,0,2
"Dec 22, 2023 03:19:48.555796000 UTC",192.168.1.3,102,192.168.1.1,18508,eth:ethertype:ip:tcp:tpkt:cotp:s7comm,0.015746,29.872733,0.015746,133,3113,7080836,79,2884,79,0,2
"Dec 22, 2023 03:19:48.555954000 UTC",192.168.1.1,18508,192.168.1.3,102,eth:ethertype:ip:tcp:tpkt:cotp:s7comm,0.000158,29.872891,0.000158,85,7080836,3113,31,3737,31,0.000158,2
"Dec 22, 2023 03:19:48.559910000 UTC",192.168.1.3,102,192.168.1.1,18508,eth:ethertype:ip:tcp,0.003956,29.876847,0.003956,133,3113,7080836,79,2884,79,0,2
"Dec 22, 2023 03:19:48.559922000 UTC",192.168.1.1,18508,192.168.1.3,102,eth:ethertype:ip:tcp,1.20E-05,29.876859,1.20E-05,54,7080836,3113,0,3737,0,1.20E-05,2
"Dec 22, 2023 03:19:48.564668000 UTC",192.168.1.3,102,192.168.1.1,18508,eth:ethertype:ip:tcp,0.004746,29.881605,0.004746,60,3113,7080836,0,2915,0,0.008714,2
"Dec 22, 2023 03:19:48.568223000 UTC",192.168.1.3,102,192.168.1.1,18508,eth:ethertype:ip:tcp,0.003555,29.88516,0.003555,60,3113,7080836,0,2915,0,0,2
"Dec 22, 2023 03:19:48.568471000 UTC",192.168.1.3,102,192.168.1.1,18508,eth:ethertype:ip:tcp,0.000248,29.885408,0.000248,60,3113,7080836,0,2915,0,0,2
"Dec 22, 2023 03:19:48.572540000 UTC",192.168.1.3,102,192.168.1.1,18508,eth:ethertype:ip:tcp,0.004069,29.889477,0.004069,60,3113,7080836,0,2915,0,0,2
"Dec 22, 2023 03:19:48.587884000 UTC",192.168.1.3,102,192.168.1.1,18508,eth:ethertype:ip:tcp:tpkt:cotp:s7comm,0.015344,29.904821,0.015344,82,3113,7080836,28,2915,28,0,2
"Dec 22, 2023 03:19:48.588026000 UTC",192.168.1.1,18508,192.168.1.3,102,eth:ethertype:ip:tcp:tpkt:cotp:s7comm,0.000142,29.904963,0.000142,85,7080836,3113,31,3765,31,0.000142,2
"Dec 22, 2023 03:19:48.591974000 UTC",192.168.1.3,102,192.168.1.1,18508,eth:ethertype:ip:tcp,0.003948,29.908911,0.003948,82,3113,7080836,28,2915,28,0,2
"Dec 22, 2023 03:19:48.591990000 UTC",192.168.1.1,18508,192.168.1.3,102,eth:ethertype:ip:tcp,1.60E-05,29.908927,1.60E-05,54,7080836,3113,0,3765,0,1.60E-05,2
"Dec 22, 2023 03:19:48.596403000 UTC",192.168.1.3,102,192.168.1.1,18508,eth:ethertype:ip:tcp,0.004413,29.91334,0.004413,60,3113,7080836,0,2946,0,0.008377,2
"Dec 22, 2023 03:19:48.600377000 UTC",192.168.1.3,102,192.168.1.1,18508,eth:ethertype:ip:tcp,0.003974,29.917314,0.003974,60,3113,7080836,0,2946,0,0,2
"Dec 22, 2023 03:19:48.600574000 UTC",192.168.1.3,102,192.168.1.1,18508,eth:ethertype:ip:tcp,0.000197,29.917511,0.000197,60,3113,7080836,0,2946,0,0,2
"Dec 22, 2023 03:19:48.604490000 UTC",192.168.1.3,102,192.168.1.1,18508,eth:ethertype:ip:tcp,0.003916,29.921427,0.003916,60,3113,7080836,0,2946,0,0,2
"Dec 22, 2023 03:19:48.624532000 UTC",192.168.1.3,102,192.168.1.1,18508,eth:ethertype:ip:tcp:tpkt:cotp:s7comm,0.020042,29.941469,0.020042,80,3113,7080836,26,2946,26,0,2
"Dec 22, 2023 03:19:48.624644000 UTC",192.168.1.1,18508,192.168.1.3,102,eth:ethertype:ip:tcp:tpkt:cotp:s7comm,0.000112,29.941581,0.000112,85,7080836,3113,31,3791,31,0.000112,2
"Dec 22, 2023 03:19:48.628158000 UTC",192.168.1.3,102,192.168.1.1,18508,eth:ethertype:ip:tcp,0.003514,29.945095,0.003514,80,3113,7080836,26,2946,26,0,2
"Dec 22, 2023 03:19:48.628174000 UTC",192.168.1.1,18508,192.168.1.3,102,eth:ethertype:ip:tcp,1.60E-05,29.945111,1.60E-05,54,7080836,3113,0,3791,0,1.60E-05,2
"Dec 22, 2023 03:19:48.632115000 UTC",192.168.1.3,102,192.168.1.1,18508,eth:ethertype:ip:tcp,0.003941,29.949052,0.003941,60,3113,7080836,0,2977,0,0.007471,2
"Dec 22, 2023 03:19:48.636066000 UTC",192.168.1.3,102,192.168.1.1,18508,eth:ethertype:ip:tcp,0.003951,29.953003,0.003951,60,3113,7080836,0,2977,0,0,2
"Dec 22, 2023 03:19:48.636181000 UTC",192.168.1.3,102,192.168.1.1,18508,eth:ethertype:ip:tcp,0.000115,29.953118,0.000115,60,3113,7080836,0,2977,0,0,2
"Dec 22, 2023 03:19:48.639826000 UTC",192.168.1.3,102,192.168.1.1,18508,eth:ethertype:ip:tcp,0.003645,29.956763,0.003645,60,3113,7080836,0,2977,0,0,2
"Dec 22, 2023 03:19:48.652225000 UTC",192.168.1.3,102,192.168.1.1,18508,eth:ethertype:ip:tcp:tpkt:cotp:s7comm,0.012399,29.969162,0.012399,80,3113,7080836,26,2977,26,0,2
"Dec 22, 2023 03:19:48.656312000 UTC",192.168.1.3,102,192.168.1.1,18508,eth:ethertype:ip:tcp,0.004087,29.973249,0.004087,80,3113,7080836,26,2977,26,0,2
"Dec 22, 2023 03:19:48.656331000 UTC",192.168.1.1,18508,192.168.1.3,102,eth:ethertype:ip:tcp,1.90E-05,29.973268,1.90E-05,54,7080836,3113,0,3817,0,0.004106,2
"Dec 22, 2023 03:19:49.306516000 UTC",192.168.1.1,18509,192.168.1.6,502,eth:ethertype:ip:tcp:mbtcp:modbus,0.599623,30.623453,0.599623,66,7080836,84,12,1601,12,0,0
"Dec 22, 2023 03:19:49.307590000 UTC",192.168.1.6,502,192.168.1.1,18509,eth:ethertype:ip:tcp,0.001074,30.624527,0.001074,64,84,7080836,0,913,0,0.001074,0
"Dec 22, 2023 03:19:49.308539000 UTC",192.168.1.1,18510,192.168.1.5,502,eth:ethertype:ip:tcp:mbtcp:modbus,0.000949,30.625476,0.000949,66,7080836,5797493,12,1076,12,0,0
"Dec 22, 2023 03:19:49.311440000 UTC",192.168.1.6,502,192.168.1.1,18509,eth:ethertype:ip:tcp:mbtcp:modbus,0.002901,30.628377,0.002901,65,84,7080836,11,913,11,0,0
"Dec 22, 2023 03:19:49.312522000 UTC",192.168.1.1,18509,192.168.1.6,502,eth:ethertype:ip:tcp:mbtcp:modbus,0.001082,30.629459,0.001082,66,7080836,84,12,1612,12,0.001082,0
"Dec 22, 2023 03:19:49.312802000 UTC",192.168.1.5,502,192.168.1.1,18510,eth:ethertype:ip:tcp:mbtcp:modbus,0.00028,30.629739,0.00028,87,5797493,7080836,33,613,33,0.004263,0
"Dec 22, 2023 03:19:49.313570000 UTC",192.168.1.1,18510,192.168.1.5,502,eth:ethertype:ip:tcp:mbtcp:modbus,0.000768,30.630507,0.000768,66,7080836,5797493,12,1109,12,0.000768,0
"Dec 22, 2023 03:19:49.317279000 UTC",192.168.1.5,502,192.168.1.1,18510,eth:ethertype:ip:tcp:mbtcp:modbus,0.003709,30.634216,0.003709,64,5797493,7080836,10,625,10,0.003709,0
"Dec 22, 2023 03:19:49.318569000 UTC",192.168.1.6,502,192.168.1.1,18509,eth:ethertype:ip:tcp:mbtcp:modbus,0.00129,30.635506,0.00129,90,84,7080836,36,925,36,0.006047,0
"Dec 22, 2023 03:19:49.319554000 UTC",192.168.1.1,18509,192.168.1.6,502,eth:ethertype:ip:tcp:mbtcp:modbus,0.000985,30.636491,0.000985,66,7080836,84,12,1648,12,0.000985,0
"Dec 22, 2023 03:19:49.326294000 UTC",192.168.1.6,502,192.168.1.1,18509,eth:ethertype:ip:tcp:mbtcp:modbus,0.00674,30.643231,0.00674,71,84,7080836,17,937,17,0.00674,0
"Dec 22, 2023 03:19:49.518342000 UTC",192.168.1.1,18510,192.168.1.5,502,eth:ethertype:ip:tcp,0.192048,30.835279,0.192048,54,7080836,5797493,0,1119,0,0.201063,0
"Dec 22, 2023 03:19:49.526395000 UTC",192.168.1.1,18509,192.168.1.6,502,eth:ethertype:ip:tcp,0.008053,30.843332,0.008053,54,7080836,84,0,1665,0,0.200101,0
"Dec 22, 2023 03:19:49.777612000 UTC",192.168.1.1,18508,192.168.1.3,102,eth:ethertype:ip:tcp:tpkt:cotp:s7comm,0.155124,31.094549,0.155124,85,7080836,3113,31,3817,31,0,2
"Dec 22, 2023 03:19:49.784854000 UTC",192.168.1.3,102,192.168.1.1,18508,eth:ethertype:ip:tcp,0.007242,31.101791,0.007242,60,3113,7080836,0,3008,0,0.007242,2
"Dec 22, 2023 03:19:49.788178000 UTC",192.168.1.3,102,192.168.1.1,18508,eth:ethertype:ip:tcp,0.003324,31.105115,0.003324,60,3113,7080836,0,3008,0,0,2
"Dec 22, 2023 03:19:49.788534000 UTC",192.168.1.3,102,192.168.1.1,18508,eth:ethertype:ip:tcp,0.000356,31.105471,0.000356,60,3113,7080836,0,3008,0,0,2
"Dec 22, 2023 03:19:49.792293000 UTC",192.168.1.3,102,192.168.1.1,18508,eth:ethertype:ip:tcp,0.003759,31.10923,0.003759,60,3113,7080836,0,3008,0,0,2
"Dec 22, 2023 03:19:49.808388000 UTC",192.168.1.3,102,192.168.1.1,18508,eth:ethertype:ip:tcp:tpkt:cotp:s7comm,0.016095,31.125325,0.016095,133,3113,7080836,79,3008,79,0,2
"Dec 22, 2023 03:19:49.808608000 UTC",192.168.1.1,18508,192.168.1.3,102,eth:ethertype:ip:tcp:tpkt:cotp:s7comm,0.00022,31.125545,0.00022,85,7080836,3113,31,3896,31,0.00022,2
"Dec 22, 2023 03:19:49.812044000 UTC",192.168.1.3,102,192.168.1.1,18508,eth:ethertype:ip:tcp,0.003436,31.128981,0.003436,133,3113,7080836,79,3008,79,0,2
